college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,EWS,GEN-EWS category rank,AI,Gender-Neutral,51,73,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,EWS,GEN-EWS category rank,AI,Gender-Neutral,59,102,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,EWS,GEN-EWS category rank,AI,Gender-Neutral,59,102,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,EWS,GEN-EWS category rank,AI,Gender-Neutral,59,102,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,EWS,GEN-EWS category rank,AI,Gender-Neutral,59,102,,,GEN-EWS category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),116,116,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),152,152,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),152,152,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),152,152,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),152,152,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,131,160,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,2,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,156,168,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,3,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,156,168,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,4,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,156,168,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,5,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,156,168,,,OBC-NCL category rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OBC-NCL (PwD),OBC-NCL-PwD rank,AI,Gender-Neutral,87,87,,,OBC-NCL-PwD rank,SRC003,
"National Institute of Technology, Tiruchirappalli",226,2024,JoSAA,1,Regular JoSAA round,"Architecture (5 Years, Bachelor of Architecture)",ARCH,OPEN,CRL,AI,Female-only (including Supernumerary),240,240,,,CRL,SRC003,
