college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 4,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,4518,4762,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 5,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,4634,4863,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Female-only (including Supernumerary),15414,16057,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 2,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Female-only (including Supernumerary),15414,16057,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 3,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Female-only (including Supernumerary),15414,16057,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 4,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Female-only (including Supernumerary),15414,16057,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 5,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Female-only (including Supernumerary),16057,18094,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Gender-Neutral,7182,9476,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 2,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Gender-Neutral,8643,9613,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 3,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Gender-Neutral,8643,9613,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 4,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Gender-Neutral,8643,9613,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 5,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Gender-Neutral,8643,11180,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,719,719,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 2,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,719,719,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 3,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,719,719,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 4,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,719,719,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 5,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,719,719,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,SC,SC rank,All India,Gender-Neutral,2310,2746,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 2,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,SC,SC rank,All India,Gender-Neutral,2706,3476,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 3,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,SC,SC rank,All India,Gender-Neutral,2706,3476,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 4,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,SC,SC rank,All India,Gender-Neutral,2706,3476,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 5,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,SC,SC rank,All India,Gender-Neutral,2706,3476,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,ST,ST rank,All India,Gender-Neutral,1394,1402,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 2,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,ST,ST rank,All India,Gender-Neutral,1394,1494,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 3,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,ST,ST rank,All India,Gender-Neutral,1394,1494,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 4,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,ST,ST rank,All India,Gender-Neutral,1394,1494,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2024,JoSAA,Round 5,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,ST,ST rank,All India,Gender-Neutral,1394,1494,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Gender-Neutral,5271,6995,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Female-only (including Supernumerary),9118,10320,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,232,232,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,GEN-EWS rank,All India,Gender-Neutral,945,1027,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),1648,1648,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,1924,2729,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),5096,5231,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC rank,All India,Gender-Neutral,1321,1637,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC rank,All India,Female-only (including Supernumerary),3137,3236,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),SC (PwD) rank,All India,Gender-Neutral,100,100,,,SC (PwD) rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST rank,All India,Gender-Neutral,399,919,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST rank,All India,Female-only (including Supernumerary),1163,1163,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST (PwD),ST (PwD) rank,All India,Gender-Neutral,64,64,,,ST (PwD) rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,OPEN,CRL,All India,Gender-Neutral,12213,15923,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,OPEN,CRL,All India,Female-only (including Supernumerary),21411,22422,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,1154,1154,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,EWS,GEN-EWS rank,All India,Gender-Neutral,2371,2412,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),4865,4865,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,5988,6606,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),9665,11778,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,OBC-NCL (PwD),OBC-NCL (PwD) rank,All India,Gender-Neutral,667,667,,,OBC-NCL (PwD) rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,SC,SC rank,All India,Gender-Neutral,2813,3440,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,SC,SC rank,All India,Female-only (including Supernumerary),5833,5833,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,ST,ST rank,All India,Gender-Neutral,1519,1804,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",EEE,ST,ST rank,All India,Female-only (including Supernumerary),2536,2536,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,OPEN,CRL,All India,Gender-Neutral,7725,11463,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,OPEN,CRL,All India,Female-only (including Supernumerary),12258,18988,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,OPEN (PwD),CRL-PwD,All India,Female-only (including Supernumerary),1081,1081,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,EWS,GEN-EWS rank,All India,Gender-Neutral,1623,1831,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),3267,4040,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,2939,4416,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),6451,9144,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,OBC-NCL (PwD),OBC-NCL (PwD) rank,All India,Gender-Neutral,271,271,,,OBC-NCL (PwD) rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,SC,SC rank,All India,Gender-Neutral,1857,2435,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,SC,SC rank,All India,Female-only (including Supernumerary),4044,4366,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,ST,ST rank,All India,Gender-Neutral,843,1363,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",IMT,ST,ST rank,All India,Female-only (including Supernumerary),2358,2358,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,OPEN,CRL,All India,Gender-Neutral,9244,13403,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,OPEN,CRL,All India,Female-only (including Supernumerary),19312,22010,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,EWS,GEN-EWS rank,All India,Gender-Neutral,1939,2178,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),4191,4191,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,4521,5638,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),9466,9975,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,OBC-NCL (PwD),OBC-NCL (PwD) rank,All India,Gender-Neutral,328,328,,,OBC-NCL (PwD) rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,SC,SC rank,All India,Gender-Neutral,2848,3029,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,SC,SC rank,All India,Female-only (including Supernumerary),4912,5286,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,ST,ST rank,All India,Gender-Neutral,1461,1586,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)",IMG,ST,ST rank,All India,Female-only (including Supernumerary),2529,2529,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Gender-Neutral,7420,9691,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN,CRL,All India,Female-only (including Supernumerary),15143,15856,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,408,408,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,EWS,GEN-EWS rank,All India,Gender-Neutral,1535,1544,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),2916,2916,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,3845,4275,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),6119,7704,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,SC,SC rank,All India,Gender-Neutral,2247,2429,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,SC,SC rank,All India,Female-only (including Supernumerary),5414,5414,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",MSC,ST,ST rank,All India,Gender-Neutral,1104,1136,,,ST rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Gender-Neutral,5382,7580,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Female-only (including Supernumerary),9118,10585,,,CRL,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),CRL-PwD,All India,Gender-Neutral,295,295,,,CRL-PwD,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,GEN-EWS rank,All India,Gender-Neutral,1019,1123,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),2222,2222,,,GEN-EWS rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL rank,All India,Gender-Neutral,1924,2939,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL rank,All India,Female-only (including Supernumerary),5096,5231,,,OBC-NCL rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC rank,All India,Gender-Neutral,1321,1787,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC rank,All India,Female-only (including Supernumerary),3484,3722,,,SC rank,SRC003,
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",301,2023,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST rank,All India,Gender-Neutral,399,945,,,ST rank,SRC003,
