college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Home State,Female-only (including Supernumerary),9192,15267,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Home State,Gender-Neutral,2204,11180,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Home State,Female-only (including Supernumerary),7411,10215,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Home State,Gender-Neutral,1425,4796,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,Other State,Female-only (including Supernumerary),6597,6735,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,EWS,EWS category rank,Other State,Gender-Neutral,4481,4930,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,Other State,Female-only (including Supernumerary),15771,16636,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OBC-NCL,OBC-NCL category rank,Other State,Gender-Neutral,8040,10171,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,Other State,Female-only (including Supernumerary),32207,39519,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,OPEN,CRL,Other State,Gender-Neutral,19670,29069,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Other State,Female-only (including Supernumerary),6013,7940,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,SC,SC category rank,Other State,Gender-Neutral,4127,5913,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Other State,Female-only (including Supernumerary),3053,3095,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",Mechanical Engineering,ST,ST category rank,Other State,Gender-Neutral,1978,2501,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,EWS,EWS category rank,Home State,Gender-Neutral,16845,18408,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,35295,64514,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OPEN,CRL,Home State,Gender-Neutral,32190,89832,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,SC,SC category rank,Home State,Gender-Neutral,20831,97636,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,ST,ST category rank,Home State,Gender-Neutral,5440,10132,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,EWS,EWS category rank,Other State,Gender-Neutral,8486,9146,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OBC-NCL,OBC-NCL category rank,Other State,Gender-Neutral,15356,18172,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,OPEN,CRL,Other State,Gender-Neutral,33405,51528,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,SC,SC category rank,Other State,Gender-Neutral,6818,9204,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 4,Regular seat allocation,"Physics (5 Years, Integrated Master of Science)",Physics,ST,ST category rank,Other State,Gender-Neutral,3474,3646,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,Home State,Female-only (including Supernumerary),4482,4482,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,Home State,Gender-Neutral,1911,2310,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),12839,15286,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,4726,8581,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN,CRL,Home State,Female-only (including Supernumerary),10755,15785,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN,CRL,Home State,Gender-Neutral,7957,12605,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN (PwD),OPEN-PwD rank,Home State,Gender-Neutral,544,544,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC,SC category rank,Home State,Female-only (including Supernumerary),3510,3510,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC,SC category rank,Home State,Gender-Neutral,3193,4667,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,ST,ST category rank,Home State,Female-only (including Supernumerary),2271,2271,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,ST,ST category rank,Home State,Gender-Neutral,596,2435,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,Other State,Female-only (including Supernumerary),2807,2807,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,EWS,EWS category rank,Other State,Gender-Neutral,1410,1539,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL,OBC-NCL category rank,Other State,Female-only (including Supernumerary),6436,7369,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL,OBC-NCL category rank,Other State,Gender-Neutral,2805,3861,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OBC-NCL (PwD),OBC-NCL (PwD) category rank,Other State,Gender-Neutral,203,203,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN,CRL,Other State,Female-only (including Supernumerary),12195,14894,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN,CRL,Other State,Gender-Neutral,7120,9685,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,OPEN (PwD),OPEN-PwD rank,Other State,Gender-Neutral,309,309,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC,SC category rank,Other State,Female-only (including Supernumerary),2826,3285,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC,SC category rank,Other State,Gender-Neutral,1453,2216,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,SC (PwD),SC (PwD) category rank,Other State,Gender-Neutral,91,91,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,ST,ST category rank,Other State,Female-only (including Supernumerary),1454,1454,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Artificial Intelligence (4 Years, Bachelor of Technology)",Artificial Intelligence,ST,ST category rank,Other State,Gender-Neutral,668,752,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,EWS,EWS category rank,Home State,Female-only (including Supernumerary),11474,11474,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,EWS,EWS category rank,Home State,Gender-Neutral,7178,8048,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),18545,32144,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,15170,36953,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OPEN,CRL,Home State,Female-only (including Supernumerary),35376,56273,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OPEN,CRL,Home State,Gender-Neutral,29656,44569,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,SC,SC category rank,Home State,Female-only (including Supernumerary),5210,8031,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,SC,SC category rank,Home State,Gender-Neutral,5616,12629,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,ST,ST category rank,Home State,Female-only (including Supernumerary),7277,7277,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,ST,ST category rank,Home State,Gender-Neutral,2751,4854,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,EWS,EWS category rank,Other State,Female-only (including Supernumerary),7291,7291,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,EWS,EWS category rank,Other State,Gender-Neutral,5544,5965,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OBC-NCL,OBC-NCL category rank,Other State,Female-only (including Supernumerary),15897,17516,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OBC-NCL,OBC-NCL category rank,Other State,Gender-Neutral,10279,12232,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OPEN,CRL,Other State,Female-only (including Supernumerary),34787,39370,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OPEN,CRL,Other State,Gender-Neutral,24787,34972,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,SC,SC category rank,Other State,Female-only (including Supernumerary),6750,8144,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,SC,SC category rank,Other State,Gender-Neutral,5462,7025,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,ST,ST category rank,Other State,Female-only (including Supernumerary),3518,3518,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,ST,ST category rank,Other State,Gender-Neutral,2460,2616,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,EWS,EWS category rank,Home State,Gender-Neutral,19690,20161,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,55729,77638,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,OPEN,CRL,Home State,Gender-Neutral,23511,115111,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,SC,SC category rank,Home State,Gender-Neutral,19545,46060,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,ST,ST category rank,Home State,Gender-Neutral,6265,10728,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,EWS,EWS category rank,Other State,Gender-Neutral,9381,9562,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,OBC-NCL,OBC-NCL category rank,Other State,Gender-Neutral,18274,18683,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,OPEN,CRL,Other State,Gender-Neutral,48444,56580,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,SC,SC category rank,Other State,Gender-Neutral,9653,10238,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Chemistry (5 Years, Integrated Master of Science)",Chemistry,ST,ST category rank,Other State,Gender-Neutral,3660,3747,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,EWS,EWS category rank,Home State,Female-only (including Supernumerary),23891,23891,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,EWS,EWS category rank,Home State,Gender-Neutral,8786,9579,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OBC-NCL,OBC-NCL category rank,Home State,Female-only (including Supernumerary),36943,63847,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OBC-NCL,OBC-NCL category rank,Home State,Gender-Neutral,18561,43529,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OPEN,CRL,Home State,Female-only (including Supernumerary),43331,85130,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OPEN,CRL,Home State,Gender-Neutral,18380,52710,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,SC,SC category rank,Home State,Female-only (including Supernumerary),20002,21896,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,SC,SC category rank,Home State,Gender-Neutral,4504,18539,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,ST,ST category rank,Home State,Female-only (including Supernumerary),2061,2061,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,ST,ST category rank,Home State,Gender-Neutral,609,2561,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,EWS,EWS category rank,Other State,Female-only (including Supernumerary),7707,7707,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Sardar Vallabhbhai National Institute of Technology, Surat",229,2023,JoSAA,Round 5,Regular seat allocation,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,EWS,EWS category rank,Other State,Gender-Neutral,6557,6862,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
