college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Female-only (including Supernumerary),3079,3264,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 3,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Female-only (including Supernumerary),3079,3264,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 4,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Female-only (including Supernumerary),3079,3264,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 5,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Female-only (including Supernumerary),3079,3264,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Gender-Neutral,1335,2608,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 2,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Gender-Neutral,1335,2695,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 3,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Gender-Neutral,1335,2701,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 4,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Gender-Neutral,1335,2701,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 5,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST rank,All India,Gender-Neutral,1335,2701,,,ST rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 1,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),6177,6177,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 2,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),6177,6177,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 3,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),6177,6177,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 4,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),6177,6177,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 5,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Female-only (including Supernumerary),6177,6177,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 1,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Gender-Neutral,3872,4417,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 2,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Gender-Neutral,4460,5347,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 3,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Gender-Neutral,4460,5374,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 4,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Gender-Neutral,4759,5410,,,GEN-EWS rank,SRC003,
Indian Institute of Information Technology Guwahati,303,2024,JoSAA,Round 5,Regular JoSAA round,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Electronics and Communication Engineering,EWS,GEN-EWS rank,All India,Gender-Neutral,4982,5528,,,GEN-EWS rank,SRC003,
